review_id,year,source_node,target_node,relation,description
R00339,2013,monkeys,river,co_occurrence,monkeys and river mentioned together
R02074,2018,holy Hindu temples,cremated,description,temple is where cremations occur
R02074,2018,cremated,loved ones,co_occurrence,loved ones are cremated
R02107,2018,amount of visitors,temple is really clean,contrast,"Despite the crowd, the temple is clean"
R02107,2018,must do for visitors,different experience,description,The temple offers a unique experience
R01154,2016,sadus,monkyes,co_occurrence,Both sadus and monkeys are mentioned together
R01154,2016,cremation deth body,nice place,contrast,Cremation ritual contrasted with 'nice place'
R02057,2018,earthquake damage,connected to the Hindu religion,contrast,"Despite damage, spiritual connection remains"
R02057,2018,cremation ceremonies,guide,causal,Guide needed to explain ceremonies
R02134,2019,rituals,evening service,co_occurrence,Rituals and evening service occur together
R02134,2019,entry fee,complex,causal,Entry fee allows access to the complex
R02058,2018,motley crowd,guard,contrast,crowd being asked to leave vs. guard allowing entry
R02058,2018,satisfaction,aarti,causal,satisfaction from witnessing the aarti
R01750,2017,cremation pyres,Bahati river,co_occurrence,cremation pyres are located near Bahati river
R01750,2017,Bahati river,polluted river,causal,pollution affects the river
R01750,2017,hotels around,International and Domestic airport,co_occurrence,hotels and airport make it easy to visit
R00285,2013,Bagmati River,cremation ceremony,co_occurrence,cremation ceremony occurs by the Bagmati River
R00285,2013,pagoda town,monkeys,description,monkeys are part of the pagoda town environment
R00285,2013,cremation ceremony,uncomfortable,causal,cremation ceremony caused discomfort
R00517,2014,cremation process,funeral ceremony,co_occurrence,Both rituals are part of the same process
R00517,2014,guide,cremation process,causal,Guide helps understand the cremation process
R00517,2014,cremation view-point,deer in the adjacent park,description,View-point offers sight of deer
R00517,2014,cremation view-point,monkeys,description,Monkeys are visible along the way to the view-point
R00517,2014,cremation view-point,various shrines,description,Shrines are located at the top of the stairs near the view-point
R00517,2014,smoke from the cremations,cremation view-point,contrast,Smoke is a problem at the view-point
R01795,2018,world heritage site,visitors wow,causal,world heritage site makes visitors wow
R01795,2018,historic temple,world heritage site,description,historic temple is a world heritage site
R00083,2012,temples,arts & the crafts,co_occurrence,temples and arts & crafts are both present
R00870,2015,non-Hindu entry ban,River Bagmati,co_occurrence,Both mentioned in context of temple access
R00870,2015,River Bagmati,Hindu cremation place,description,River Bagmati is described as an active cremation place
R00870,2015,ancient Hindu architecture,main temple,description,Main temple is part of ancient Hindu architecture
R00870,2015,main temple,Nandi,co_occurrence,Main temple and Nandi mentioned together
R00870,2015,stone crafting,wood work,co_occurrence,Stone crafting and wood work both praised
R00870,2015,"silver, copper and Gold crafting",ancient Hindu architecture,description,Crafting adds to the beauty of the architecture
R02246,2019,fascinating experience,gruesome,contrast,fascinating yet gruesome experience
R02246,2019,guide,worth spending even longer,contrast,guide time vs. worth spending longer
R02332,2019,intimate life-events,strange,contrast,Intimate events are strange to the reviewer
R01674,2017,heritage value,holy vibrations,co_occurrence,heritage value and holy vibrations mentioned together
R01674,2017,pandits,paid rituals,causal,pandits perform paid rituals
R01340,2016,locals free,charged $10 to $15,contrast,locals free vs others charged
R01340,2016,charged $10 to $15,trash,causal,money charged but trash not maintained
R01794,2018,stall owners,restricted access,contrast,"stall owners are a problem, while restricted access is a cultural rule"
R01794,2018,religious and cultural experience,restricted access,contrast,religious experience contrasted with restricted access
R00113,2012,camera-toting tourists,sense of sacred significance,contrast,Tourists potentially diminish sacred feeling
R00113,2012,recently deceased,cremated,description,Deceased are carried to the river and cremated
R00113,2012,awe at the rituals,cremated,co_occurrence,Awe is felt during the cremation ritual
R00113,2012,Hindu beliefs on cremation,cremated,causal,Understanding beliefs enhances appreciation of cremation
R00041,2011,cleanliness,bathroom,co_occurrence,Both cleanliness and bathroom issues mentioned together
R00041,2011,bathroom,bargain with cab driver,causal,Lack of facilities leads to bargaining issues
R01752,2017,darshan,local people,contrast,darshan is faster than local people say
R01678,2017,darshan,pooja,co_occurrence,darshan and pooja performed together
R01678,2017,Aarti,Bagamati river,description,Aarti performed on the banks of Bagamati river
R00474,2014,pandits,darshan,co_occurrence,pandits assist with pujas and darshan
R00474,2014,monkeys,Ghats,contrast,monkeys are a nuisance compared to the solemnity of the Ghats
R00907,2015,ongoing cremations,main temple,contrast,incredible history vs restricted access
R00907,2015,1000 rupees,main temple,causal,entry fee for access restriction
R00907,2015,people harass you,sell you merchandise,co_occurrence,harassment and selling occur together
R01209,2016,temple priests,misbehaving,description,priests are misbehaving
R01209,2016,staff,misbehaving,description,staff are misbehaving
R01754,2017,cremation ceremonies,kids playing in the water,co_occurrence,kids playing near cremation
R01754,2017,cremation ceremonies,funeral chants,co_occurrence,funeral chants during cremation
R01754,2017,stoned sadhus,funeral chants,co_occurrence,sadhus present during funeral chants
R01052,2016,dirt and black mold,stench of sewage,co_occurrence,Both problems contribute to negative environment
R01052,2016,cremations,river,co_occurrence,Cremations occur along the river
R00481,2014,devotee Hindu people,queue,co_occurrence,Devotees are in queue
R00481,2014,devotee Hindu people,ritual,causal,Devotees offer rituals
R01115,2016,Nepali friend,fascinating time,causal,Friend enriches the experience
R01115,2016,Sivaratri,crowded,contrast,Sivaratri is fascinating but crowded
R00322,2013,cremations,funerals,co_occurrence,cremations are part of funerals
R00322,2013,ceremonies,atmosphere,causal,ceremonies contribute to the atmosphere
R01329,2016,sunset,guide,co_occurrence,Guide experience started at sunset
R01329,2016,guide,Hindu religion,description,Guide explained Hindu religion
R01329,2016,guide,cremations,description,Guide explained cremations
R01329,2016,Hindu religion,cremations,co_occurrence,Hindu religion includes cremations
R01787,2018,Beautiful temples,little polluted,contrast,Beautiful temples but little polluted
R01500,2017,extra dimension,mesmerizing vibes,co_occurrence,Both describe spiritual feelings
R01500,2017,place where people burn dead,Bagmati rivers,co_occurrence,Both are sacred spaces mentioned together
R01500,2017,vajans and enchanting,mesmerizing vibes,co_occurrence,Rituals contribute to mesmerizing vibes
R00424,2013,non-Hindu entry ban,strange energy,contrast,entry restriction contrasts with spiritual experience
R00424,2013,beautiful wooden carvings,kaal bhairav temple,co_occurrence,both are notable scenic spots
R00424,2013,sadhus,fake sadhus,contrast,sadhus are contrasted with fake sadhus
R00424,2013,Hindu last rituals,ashes being submerged,description,ashes submerging is part of Hindu last rituals
R00125,2012,mourning families,funeral rites,description,families performing rites
R00125,2012,tourists snapping photos,funeral rites,contrast,tourists photographing rites
R00125,2012,vendors,distracts from purpose,causal,aggressive vendors cause distraction
R00496,2014,personal time of grief,compelling place,contrast,intrusion contrasted with compelling observation
R00496,2014,other cultures,death,description,describes cultural approach to death
R01833,2018,Bagmati river,ancient temple,description,The temple is located on the bank of the river
R01747,2017,touts,guide,contrast,touts vs. entitled guide
R01747,2017,yogis,cremations,co_occurrence,yogis and cremations observed together
R01747,2017,stalls with piles of coloured powder,cremations,contrast,stalls vs. cremations
R01070,2016,river Bagmati,holy temple,co_occurrence,The temple is located beside the river Bagmati
R01070,2016,devoted by Hindu,jai sambho,description,Expression of devotion
R00408,2013,guide,temples on the Bagmati river,description,guide showed best places for photos
R00408,2013,cremations,ceremonies for family,co_occurrence,both rituals observed during visit
R00408,2013,ceremonies for family,priests,causal,ceremonies conducted by priests
R00919,2015,Beautiful temples,old temple grounds,co_occurrence,Both are part of the temple complex
R00919,2015,live Hindu cremations,Sadhu,co_occurrence,Both are religious elements present at the site
R00919,2015,Sadhu,tourists and religious visitors,co_occurrence,Sadhu interact with visitors
R00919,2015,monkeys,tourists and religious visitors,contrast,Monkeys and visitors share the space
R01109,2016,ticket,NPR 1000,description,ticket price described
R01109,2016,temple,little monkey,contrast,temple contrasted with monkeys
R01109,2016,river for funerals,temple,co_occurrence,river mentioned with temple
R01857,2018,holy temples,great architecture,description,architecture is part of the temple
R01857,2018,crowded,walk around comfortably,contrast,crowding affects comfort
R01999,2018,Bagmati river,cremate the bodies,co_occurrence,cremation occurs on the banks of the river
R01999,2018,Bagmati river,arti,co_occurrence,arti takes place near the river
R00902,2015,Rs1000 ticket,golden temple structure,contrast,expensive ticket but restricted access
R00902,2015,funeral,non-Hindu entry ban,co_occurrence,funeral near restricted area
R00902,2015,holy men,Rs1000 ticket,contrast,holy men charge for photos despite high ticket price
R01356,2016,cremation,non-Hindu entry ban,contrast,cremation is accessible but best parts are not
